incident_id,year,receiver_category
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
1016,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1016,2017,Critical infrastructure
1015,2017,Science
1014,2017,State institutions / political system
1013,2017,State institutions / political system
1013,2017,State institutions / political system
1013,2017,Social groups
1013,2017,Media
1011,2017,Social groups
1010,2017,State institutions / political system
1010,2017,State institutions / political system
1009,2017,Critical infrastructure
1008,2017,Critical infrastructure
1008,2017,Critical infrastructure
1007,2017,State institutions / political system
1006,2017,International / supranational organization
1005,2017,State institutions / political system
1004,2017,State institutions / political system
1003,2017,Media
1002,2017,State institutions / political system
1001,2017,Social groups
1000,2017,State institutions / political system
999,2017,State institutions / political system
998,2017,State institutions / political system
997,2017,State institutions / political system
996,2017,State institutions / political system
995,2017,State institutions / political system
994,2022,State institutions / political system
994,2022,State institutions / political system
994,2022,State institutions / political system
994,2022,Critical infrastructure
993,2017,State institutions / political system
992,2017,Critical infrastructure
991,2017,Social groups
991,2017,Critical infrastructure
990,2017,State institutions / political system
989,2017,State institutions / political system
989,2017,State institutions / political system
988,2017,State institutions / political system
988,2017,State institutions / political system
988,2017,State institutions / political system
987,2017,State institutions / political system
987,2017,Critical infrastructure
987,2017,Critical infrastructure
987,2017,State institutions / political system
987,2017,Critical infrastructure
987,2017,Critical infrastructure
987,2017,State institutions / political system
987,2017,Critical infrastructure
987,2017,Critical infrastructure
987,2017,State institutions / political system
987,2017,Critical infrastructure
987,2017,Critical infrastructure
987,2017,State institutions / political system
987,2017,Critical infrastructure
987,2017,Critical infrastructure
987,2017,State institutions / political system
987,2017,Critical infrastructure
